,Proactive starting time,Isolation Scale up Start Time,Hygiene program start time,Vaccination Program Start time,Fraction of additional personnel as proactiveness,Fraction of Additional capacity as proactiveness,Average Staff commisioning time,Facility commisioning time,Vaccination rollout Rate,Media outreach Rollout,Deceased population,Culmulative Project Costs
38,44.17871548037489,10.065564770476302,359.41057526895236,10.469007092026812,0.831893195643474,0.5033518499759709,53.98596509079779,280.6232915657768,1.8988225492940844,1.1565994281743397,11027.467833611254,39145819.93460452
39,60.06077633182818,10.25619454274051,360.05268943472134,10.469007092026812,0.8669481396121795,0.5077345095306944,345.08370341319136,293.3835767133911,1.9608190620040338,1.156792009494947,10319.854428471885,41870148.99216831
40,67.02978695580381,10.078641043795647,359.0924860613461,130.73467818313765,0.8175046666132606,0.5042383565588856,78.2274420258773,352.8306419401085,1.6852668884768665,1.1220156471303198,17794.414204784323,35340973.53018499
41,56.379457094970434,10.065564770476302,359.41057526895236,10.469007092026812,0.8550223620381225,0.5033518499759709,53.98596509079779,252.26410809559013,1.8988225492940844,1.1565994281743397,11149.679655666068,39084806.9501346
42,59.135431384225406,10.077724588372233,359.0924860613461,102.23209995881662,0.8252071175731311,0.5296156889108637,61.291279492629585,352.8306419401085,1.6852668884768665,1.12200980659827,15378.05250120556,37012451.12330816
43,44.17871548037489,10.255278209690744,362.54961205879863,10.469007092026812,0.9409915154135371,0.5033518499759709,62.8435659906893,280.6232915657768,1.902054611147224,1.1565994281743397,10833.414372498397,39366992.17951035
44,41.23126299058257,10.074977127818737,359.10018317107983,284.8610704977044,0.940891861196286,0.45206174169128915,342.6384023027093,281.0558945235698,1.9990828278034334,1.2334331845735829,19567.540089095965,32794821.993270636
45,60.06077633182818,10.074262308764338,359.06845283626427,11.902426703954667,0.8828443435786033,0.5077345095306944,345.08370341319136,293.3835767133911,1.9608190620040338,1.156792009494947,10396.037796475806,41776017.413857
46,56.379457094970434,10.065564770476302,347.53096284911254,10.469007092026812,0.8550223620381225,0.5033518499759709,53.98596509079779,258.1462940620149,1.91509395482978,1.1565994281743397,11145.152486698751,39099782.53887611
47,38.573541324518985,10.025755114663326,360.0767226598031,102.23209995881662,0.8252071175731311,0.5296156889108637,61.291279492629585,352.8306419401085,1.6852668884768665,1.12200980659827,15343.044165998017,37152379.37256837
48,38.573541324518985,10.025755114663326,360.0767226598031,102.23209995881662,0.8254020545161076,0.5296156889108637,61.291279492629585,352.8306419401085,1.727906278559229,1.12200980659827,15327.180831044949,37165733.82066907
49,68.81671738635328,10.202321157833453,360.03337185527823,310.9983826504441,0.9408981911922311,0.5479275394841869,342.71034429480414,317.0934185394648,1.6630683296038722,1.3194810598280398,19612.621582784035,32380246.212572806
50,30.736748851333097,10.25619454274051,360.05268943472134,10.384342638074457,0.8669481396121795,0.5077345095306944,345.08370341319136,293.3835767133911,1.9608190620040338,1.156792009494947,10161.988840392181,42174186.70850353
51,66.79956996823725,10.078641043795647,359.0924860613461,127.42915092790389,0.8175046666132606,0.5042383565588856,79.42044043849373,251.355582407045,1.6852668884768665,1.1220156471303198,17487.070163178792,35601241.785366625
52,43.15206172683811,10.254322272966752,364.1561552617036,102.23209995881662,0.8255153938095586,0.5296156889108637,61.291279492629585,352.8306419401085,1.6852668884768665,1.035006873579154,15360.405909939038,37070815.80310214
53,43.00149501326117,10.254943305121438,344.99274420316925,65.57741874533161,0.8431235061612035,0.5142992652283036,46.09029292596677,280.50795735533575,1.7040538415511004,1.0574080371277224,13455.165518623737,38631787.393306606
54,43.15206172683811,10.254322272966752,364.1561552617036,102.23209995881662,0.8257865093658674,0.5296156889108637,61.291279492629585,352.8306419401085,1.6852668884768665,1.0345637664047778,15359.956317396389,37071065.08339693
55,42.04549269162827,10.20290745234981,364.58533272507805,95.66344254128539,0.8255153938095586,0.6405676522928299,61.291279492629585,352.0600715933261,1.6852668884768665,1.0311612443805138,14902.636834534605,37371972.9247097
56,31.02057858014154,10.25619454274051,360.05268943472134,10.17341585481237,0.9409132434409265,0.5077345095306944,364.84235052699904,293.3835767133911,1.9608190620040338,1.156792009494947,10083.77910820533,42316336.93617213
57,30.736748851333097,10.083372921467936,359.0544870421677,10.384342638074457,0.7758984093727352,0.5018350087974396,313.1174520775442,256.8432472617623,1.9066901772702594,1.156792009494947,10289.64767030744,41929282.22443364
58,69.9233219306862,10.202321157833453,360.03337185527823,317.54873141861714,0.9408981911922311,0.54800788600677,342.71034429480414,321.66860138531024,1.6630683296038722,1.3236145050574817,19614.437412235133,32361436.039960105
59,40.771211254702294,10.078641043795647,339.6276313995549,126.59832547873634,0.8175046666132606,0.5042383565588856,79.42044043849373,247.01441060968577,1.6852668884768665,1.1244227492863423,17379.089441589407,35842171.20833482
60,43.15206172683811,10.254322272966752,364.1561552617036,140.8817992839886,0.8255153938095586,0.5296156889108637,61.291279492629585,352.8306419401085,1.6852668884768665,1.035006873579154,18685.674451881794,34915384.440612085
61,43.15206172683811,10.254322272966752,364.1561552617036,84.48892830938487,0.8261288014343866,0.5296156889108637,61.291279492629585,352.8306419401085,1.6852668884768665,1.1763654304511229,14260.12712670664,37895361.73949424
62,41.194309694654926,10.07409439242983,359.089911111615,276.0324850851214,0.940891861196286,0.5028863970460047,355.3234445261793,281.07399038513444,1.979630305889656,1.058862347076729,19564.939930935074,32859105.52782805
